epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,184434,0.54436,1.04139,0.44322,0.83328,0.95675,0.75834,0.79691,0.76613,0.93688,0.75418,0.79121,0.6917,0.38792,0.75085,0.27503,0.78998,0.0087526,0.0087526,0.0087526
65,188082,0.54319,1.04092,0.44111,0.83332,0.95791,0.75832,0.79691,0.76595,0.93743,0.75397,0.79105,0.69139,0.38756,0.74978,0.2768,0.78981,0.0087328,0.0087328,0.0087328
66,191553,0.5416,1.03593,0.43931,0.83319,0.96065,0.75773,0.79678,0.76614,0.94015,0.75327,0.79102,0.69129,0.38638,0.74921,0.27723,0.78944,0.008713,0.008713,0.008713
67,195113,0.5424,1.03976,0.43964,0.83298,0.96054,0.75765,0.79704,0.76646,0.94093,0.75316,0.79118,0.69157,0.38536,0.74817,0.27722,0.78918,0.0086932,0.0086932,0.0086932
68,198713,0.54182,1.03919,0.43887,0.83271,0.95862,0.75826,0.79723,0.76665,0.94175,0.75326,0.79131,0.69139,0.38454,0.74685,0.27649,0.78895,0.0086734,0.0086734,0.0086734
69,202224,0.543,1.04265,0.44118,0.83338,0.96043,0.75805,0.79753,0.76706,0.94057,0.75328,0.79166,0.6916,0.38396,0.7458,0.27589,0.78881,0.0086536,0.0086536,0.0086536
70,205826,0.54075,1.03589,0.44023,0.83305,0.95904,0.75849,0.79782,0.76737,0.94024,0.75379,0.792,0.69195,0.38354,0.74511,0.27473,0.78876,0.0086338,0.0086338,0.0086338
71,209435,0.54115,1.03782,0.4392,0.83306,0.95678,0.759,0.79787,0.76731,0.93982,0.7544,0.79198,0.69195,0.38308,0.74445,0.27363,0.7887,0.008614,0.008614,0.008614
72,212849,0.54164,1.03777,0.4366,0.83293,0.95688,0.75927,0.79808,0.76752,0.9374,0.75503,0.79209,0.69204,0.38247,0.74366,0.27251,0.78864,0.0085942,0.0085942,0.0085942
73,216515,0.54044,1.03754,0.43825,0.83316,0.95797,0.75892,0.79809,0.76773,0.93739,0.75491,0.79211,0.69189,0.38251,0.74308,0.27151,0.78867,0.0085744,0.0085744,0.0085744
74,219960,0.53901,1.03896,0.43451,0.83185,0.95755,0.7589,0.79786,0.76747,0.93705,0.75483,0.79198,0.69148,0.38201,0.74246,0.27026,0.78865,0.0085546,0.0085546,0.0085546
75,223771,0.54105,1.03848,0.43824,0.83304,0.95771,0.7591,0.79808,0.7676,0.93721,0.7548,0.79193,0.69158,0.38164,0.74205,0.26911,0.78856,0.0085348,0.0085348,0.0085348
76,227383,0.53602,1.02771,0.4355,0.8321,0.95644,0.75948,0.79808,0.76769,0.93596,0.75508,0.79182,0.69164,0.38108,0.74104,0.26806,0.78851,0.008515,0.008515,0.008515
77,231119,0.53826,1.03481,0.43646,0.83271,0.95855,0.75906,0.7981,0.76769,0.93642,0.75494,0.79178,0.69139,0.38099,0.74046,0.26717,0.78846,0.0084952,0.0084952,0.0084952
78,234807,0.53702,1.03104,0.43338,0.83246,0.95734,0.75943,0.79842,0.76797,0.93584,0.75524,0.79203,0.69179,0.38054,0.73986,0.26605,0.78837,0.0084754,0.0084754,0.0084754
79,237799,0.53553,1.02959,0.43277,0.83182,0.95639,0.75963,0.79856,0.76818,0.93798,0.7549,0.79216,0.69214,0.37945,0.73895,0.26546,0.78821,0.0084556,0.0084556,0.0084556
80,241226,0.5355,1.02978,0.4337,0.83217,0.95886,0.75958,0.79876,0.7685,0.9398,0.75469,0.79224,0.69243,0.37863,0.73795,0.26474,0.78812,0.0084358,0.0084358,0.0084358
81,244789,0.53533,1.03159,0.43354,0.83253,0.95986,0.7594,0.7986,0.76846,0.93965,0.75474,0.7921,0.69243,0.37751,0.7371,0.26397,0.788,0.008416,0.008416,0.008416
82,248078,0.53678,1.03177,0.43111,0.83167,0.96161,0.75931,0.79887,0.76856,0.94082,0.75465,0.79223,0.69257,0.37692,0.73626,0.26354,0.78793,0.0083962,0.0083962,0.0083962
83,251453,0.53338,1.0254,0.43036,0.83117,0.9613,0.75952,0.7989,0.76871,0.93923,0.75482,0.79226,0.69244,0.37672,0.73576,0.26334,0.78786,0.0083764,0.0083764,0.0083764
84,254571,0.53657,1.03029,0.43143,0.83261,0.96367,0.75911,0.79904,0.76864,0.93908,0.75473,0.79229,0.69233,0.376,0.73471,0.26275,0.7878,0.0083566,0.0083566,0.0083566
85,257887,0.53521,1.03174,0.43243,0.83164,0.96191,0.75957,0.79916,0.76865,0.93934,0.75481,0.79231,0.69233,0.37559,0.7345,0.26249,0.78778,0.0083368,0.0083368,0.0083368
86,261193,0.53515,1.02915,0.43163,0.83239,0.96081,0.75969,0.79954,0.76906,0.94017,0.75452,0.79273,0.69279,0.37528,0.73391,0.26203,0.78778,0.008317,0.008317,0.008317
87,264357,0.53203,1.02503,0.42809,0.83268,0.96048,0.75973,0.79989,0.76938,0.94023,0.75458,0.79305,0.69318,0.37493,0.73339,0.26166,0.78773,0.0082972,0.0082972,0.0082972
88,267430,0.5324,1.02439,0.42875,0.8314,0.96034,0.7596,0.79982,0.76954,0.93965,0.75487,0.7933,0.69355,0.37434,0.73241,0.26096,0.78762,0.0082774,0.0082774,0.0082774
89,270672,0.53241,1.02368,0.42974,0.83166,0.95978,0.75996,0.79995,0.76966,0.94012,0.75484,0.79321,0.69336,0.3737,0.73184,0.26069,0.78758,0.0082576,0.0082576,0.0082576
90,274063,0.53373,1.02788,0.42881,0.83111,0.9595,0.76008,0.79998,0.76982,0.94055,0.7546,0.79334,0.69377,0.37294,0.73127,0.26022,0.78749,0.0082378,0.0082378,0.0082378
91,277687,0.53275,1.02456,0.42853,0.83044,0.95856,0.75996,0.79991,0.76981,0.94218,0.75449,0.79347,0.69373,0.37258,0.73073,0.25975,0.78739,0.008218,0.008218,0.008218
92,281190,0.52774,1.01288,0.42447,0.83081,0.95841,0.76026,0.80002,0.77006,0.93968,0.75502,0.79342,0.69353,0.3722,0.73015,0.25939,0.7873,0.0081982,0.0081982,0.0081982
93,284365,0.53118,1.02476,0.429,0.83052,0.95807,0.76078,0.80025,0.76996,0.94118,0.75477,0.79345,0.6936,0.37178,0.72955,0.25928,0.78718,0.0081784,0.0081784,0.0081784
94,287788,0.52934,1.02028,0.42799,0.83088,0.95924,0.76077,0.80057,0.77031,0.94156,0.75495,0.79362,0.69402,0.37124,0.7287,0.2588,0.78712,0.0081586,0.0081586,0.0081586
