epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,85905,0.48439,0.9768,0.39289,0.81947,0.94362,0.77106,0.80868,0.77856,0.916,0.76225,0.79846,0.70007,0.33056,0.66822,0.23249,0.78135,0.0074854,0.0074854,0.0074854
129,86576.1,0.48205,0.96811,0.39146,0.81872,0.94379,0.77106,0.80885,0.77852,0.91678,0.76233,0.79895,0.70042,0.33044,0.66807,0.23199,0.78131,0.0074656,0.0074656,0.0074656
130,87268.4,0.48366,0.9706,0.39184,0.81938,0.94386,0.77111,0.80916,0.77889,0.91757,0.76225,0.79918,0.70054,0.33036,0.66754,0.23197,0.78123,0.0074458,0.0074458,0.0074458
131,87935.8,0.47994,0.9672,0.38866,0.81846,0.94448,0.77119,0.80931,0.77897,0.91676,0.76232,0.79917,0.70043,0.33035,0.6672,0.23169,0.78119,0.007426,0.007426,0.007426
132,88623.3,0.48189,0.96499,0.39054,0.81893,0.94386,0.77113,0.80928,0.77914,0.91839,0.76222,0.79945,0.70052,0.33007,0.66685,0.23145,0.78114,0.0074062,0.0074062,0.0074062
133,89291,0.4814,0.96668,0.39009,0.81912,0.94311,0.77146,0.80945,0.7792,0.9189,0.76215,0.79942,0.70047,0.33003,0.66674,0.23124,0.78112,0.0073864,0.0073864,0.0073864
134,89972.1,0.48106,0.96568,0.38987,0.81854,0.94334,0.77147,0.8095,0.77921,0.918,0.76244,0.79961,0.70048,0.32998,0.66647,0.2312,0.78108,0.0073666,0.0073666,0.0073666
135,90640.9,0.48121,0.96741,0.39132,0.81803,0.94363,0.77136,0.80939,0.77927,0.91898,0.76221,0.79959,0.70052,0.32972,0.66607,0.23088,0.78103,0.0073468,0.0073468,0.0073468
136,91321.5,0.48146,0.96415,0.38951,0.81906,0.94282,0.77147,0.80944,0.77923,0.91896,0.76202,0.79938,0.70056,0.32943,0.66546,0.23064,0.78101,0.007327,0.007327,0.007327
137,91992.8,0.48146,0.96546,0.38952,0.81885,0.94293,0.7715,0.80959,0.77935,0.91772,0.76241,0.79951,0.70067,0.32933,0.66531,0.23053,0.78099,0.0073072,0.0073072,0.0073072
138,92675.6,0.4791,0.96492,0.38899,0.8193,0.94229,0.77168,0.80968,0.77954,0.91899,0.76222,0.79953,0.70051,0.32898,0.66507,0.23032,0.78099,0.0072874,0.0072874,0.0072874
139,93356.5,0.48108,0.96959,0.38964,0.81912,0.943,0.77162,0.80987,0.77956,0.91981,0.76239,0.79987,0.70081,0.32857,0.66455,0.23004,0.78093,0.0072676,0.0072676,0.0072676
140,94031,0.48117,0.96254,0.38994,0.81888,0.94251,0.77159,0.80988,0.77951,0.91996,0.76249,0.79986,0.70077,0.3282,0.66417,0.23016,0.78086,0.0072478,0.0072478,0.0072478
141,94709.8,0.47815,0.95771,0.38684,0.81866,0.94153,0.77171,0.80998,0.7796,0.91906,0.76263,0.79983,0.70068,0.32797,0.66364,0.23023,0.78083,0.007228,0.007228,0.007228
142,95384.1,0.47901,0.9658,0.38778,0.81837,0.94115,0.77181,0.81007,0.77969,0.91887,0.76261,0.79991,0.70077,0.32771,0.66304,0.22999,0.78075,0.0072082,0.0072082,0.0072082
143,96079.1,0.47988,0.96213,0.38754,0.81871,0.93991,0.7719,0.81018,0.77977,0.91802,0.76271,0.8001,0.70128,0.32713,0.66281,0.22987,0.78067,0.0071884,0.0071884,0.0071884
144,96749.6,0.47787,0.95941,0.38619,0.81887,0.94039,0.7721,0.8103,0.77987,0.91768,0.76271,0.80018,0.70131,0.3269,0.66195,0.22981,0.78068,0.0071686,0.0071686,0.0071686
145,97438.3,0.47654,0.95603,0.38558,0.81822,0.94084,0.77216,0.81037,0.77999,0.91665,0.76272,0.80004,0.70136,0.32675,0.66157,0.22963,0.78071,0.0071488,0.0071488,0.0071488
146,98110.6,0.47703,0.95494,0.38655,0.81853,0.94075,0.77237,0.81045,0.77995,0.91571,0.76278,0.80001,0.70118,0.32683,0.66111,0.22931,0.78073,0.007129,0.007129,0.007129
147,98786.4,0.47546,0.95461,0.38427,0.81804,0.94029,0.77233,0.81036,0.77984,0.91635,0.76279,0.80016,0.70136,0.32675,0.6606,0.22896,0.78076,0.0071092,0.0071092,0.0071092
148,99473.4,0.47793,0.966,0.38686,0.81821,0.94039,0.77245,0.81037,0.77992,0.91595,0.76294,0.80032,0.70131,0.32672,0.66058,0.22877,0.78076,0.0070894,0.0070894,0.0070894
149,100145,0.47631,0.95894,0.38519,0.8184,0.94083,0.77239,0.8103,0.77989,0.91712,0.76282,0.80024,0.7013,0.32621,0.66065,0.22841,0.78069,0.0070696,0.0070696,0.0070696
150,100843,0.47568,0.95835,0.38538,0.81834,0.94099,0.77233,0.81009,0.77977,0.91747,0.76291,0.80006,0.70127,0.32616,0.66036,0.22826,0.78072,0.0070498,0.0070498,0.0070498
151,101512,0.4772,0.96001,0.38385,0.81803,0.93977,0.77254,0.81029,0.78009,0.91721,0.76291,0.80035,0.7016,0.32553,0.65981,0.22801,0.78067,0.00703,0.00703,0.00703
152,102208,0.47432,0.9527,0.38381,0.8178,0.94039,0.77258,0.81048,0.78004,0.9173,0.76302,0.8004,0.70145,0.32534,0.65976,0.22768,0.78059,0.0070102,0.0070102,0.0070102
153,102876,0.47594,0.9586,0.38417,0.8184,0.94089,0.77257,0.81065,0.78018,0.91747,0.76328,0.80045,0.70127,0.32509,0.65981,0.22739,0.78053,0.0069904,0.0069904,0.0069904
154,103576,0.47469,0.94934,0.3834,0.81796,0.94087,0.77261,0.81067,0.78016,0.91776,0.76346,0.80049,0.70134,0.32518,0.65949,0.22699,0.78049,0.0069706,0.0069706,0.0069706
155,104240,0.47711,0.96215,0.38421,0.81856,0.94076,0.77261,0.81071,0.78023,0.91763,0.76343,0.8007,0.70171,0.32496,0.65942,0.22694,0.78047,0.0069508,0.0069508,0.0069508
156,104916,0.47382,0.95384,0.38271,0.81851,0.94072,0.77258,0.81073,0.78045,0.9167,0.76345,0.80068,0.70151,0.32486,0.65898,0.22684,0.78042,0.006931,0.006931,0.006931
157,105588,0.47385,0.95303,0.38099,0.81826,0.94049,0.77266,0.81086,0.78048,0.91642,0.76357,0.80073,0.7014,0.32476,0.65875,0.22667,0.78043,0.0069112,0.0069112,0.0069112
158,106263,0.47345,0.95515,0.38197,0.8181,0.9413,0.7727,0.8111,0.78069,0.91583,0.76373,0.80085,0.70179,0.32443,0.6585,0.22662,0.7804,0.0068914,0.0068914,0.0068914
159,106922,0.47219,0.95075,0.3813,0.81773,0.9413,0.77274,0.81122,0.78072,0.91562,0.76383,0.80103,0.70204,0.32403,0.6579,0.22637,0.78038,0.0068716,0.0068716,0.0068716
160,107595,0.47266,0.94912,0.38155,0.81717,0.94204,0.77283,0.81121,0.78085,0.91571,0.76388,0.8009,0.70228,0.32342,0.65763,0.22623,0.78033,0.0068518,0.0068518,0.0068518
161,108260,0.47091,0.94743,0.37995,0.81694,0.94157,0.77274,0.81102,0.78079,0.91592,0.76384,0.80095,0.7022,0.32341,0.65714,0.22613,0.78032,0.006832,0.006832,0.006832
162,108937,0.47251,0.94627,0.3819,0.81769,0.94208,0.77268,0.81106,0.78096,0.91608,0.76385,0.80122,0.70206,0.32346,0.657,0.22587,0.78031,0.0068122,0.0068122,0.0068122
163,109607,0.47218,0.95228,0.38008,0.81737,0.94241,0.77253,0.81102,0.78076,0.91607,0.7637,0.80108,0.70236,0.32348,0.65693,0.22594,0.78034,0.0067924,0.0067924,0.0067924
164,110293,0.47245,0.95028,0.37967,0.8174,0.94268,0.7727,0.81129,0.78085,0.91533,0.76386,0.80109,0.70228,0.32293,0.65643,0.22575,0.78029,0.0067726,0.0067726,0.0067726
165,110963,0.47203,0.94963,0.37959,0.81765,0.94201,0.77272,0.81152,0.78118,0.91631,0.76348,0.80123,0.70256,0.32291,0.65565,0.22575,0.7803,0.0067528,0.0067528,0.0067528
166,111633,0.47262,0.95301,0.38037,0.8178,0.94156,0.77277,0.81164,0.78132,0.91575,0.76368,0.80141,0.70288,0.32281,0.65492,0.22584,0.78029,0.006733,0.006733,0.006733
167,112320,0.4694,0.94286,0.37852,0.81725,0.94226,0.77284,0.81176,0.78139,0.91655,0.76345,0.80144,0.70261,0.32269,0.65497,0.2259,0.78025,0.0067132,0.0067132,0.0067132
168,112990,0.47219,0.9543,0.37909,0.81732,0.9421,0.77287,0.81178,0.78135,0.91646,0.76356,0.80127,0.70266,0.32257,0.65476,0.22569,0.78027,0.0066934,0.0066934,0.0066934
169,113670,0.4705,0.94897,0.37688,0.81754,0.94217,0.77298,0.81173,0.78135,0.91715,0.76348,0.80131,0.70271,0.32244,0.65465,0.22559,0.78034,0.0066736,0.0066736,0.0066736
170,114341,0.47333,0.95196,0.38012,0.81781,0.94153,0.77319,0.81167,0.78132,0.91715,0.76356,0.80112,0.70276,0.32231,0.65417,0.22516,0.78034,0.0066538,0.0066538,0.0066538
171,115019,0.47,0.94581,0.37621,0.8174,0.9431,0.77302,0.81169,0.78136,0.91686,0.76372,0.80129,0.70273,0.32188,0.65387,0.22493,0.78036,0.006634,0.006634,0.006634
172,115698,0.46897,0.94498,0.37657,0.81778,0.94284,0.77293,0.81148,0.78111,0.91666,0.76365,0.80084,0.70241,0.32171,0.65352,0.2246,0.7804,0.0066142,0.0066142,0.0066142
173,116364,0.47043,0.94882,0.37624,0.81727,0.94234,0.77323,0.81176,0.78138,0.91617,0.76363,0.80111,0.70254,0.3216,0.65312,0.22463,0.78041,0.0065944,0.0065944,0.0065944
174,117046,0.46939,0.94394,0.37777,0.81725,0.94268,0.77295,0.81185,0.7814,0.91757,0.76345,0.80126,0.7026,0.32155,0.65287,0.22476,0.78037,0.0065746,0.0065746,0.0065746
175,117716,0.46665,0.94147,0.37586,0.81683,0.94274,0.7732,0.81203,0.78144,0.91694,0.7637,0.8015,0.70271,0.32111,0.65206,0.22453,0.78036,0.0065548,0.0065548,0.0065548
176,118399,0.46856,0.94219,0.37661,0.81693,0.9424,0.77323,0.81186,0.7814,0.91801,0.76345,0.80158,0.70276,0.32081,0.65164,0.22417,0.78037,0.006535,0.006535,0.006535
177,119067,0.46822,0.94795,0.37692,0.81754,0.9422,0.77326,0.81183,0.78137,0.91738,0.76357,0.80143,0.70266,0.32052,0.65149,0.2241,0.78035,0.0065152,0.0065152,0.0065152
178,119748,0.4676,0.94612,0.37812,0.8177,0.94187,0.77334,0.81188,0.78142,0.91711,0.76358,0.8015,0.70275,0.32024,0.65134,0.22374,0.78029,0.0064954,0.0064954,0.0064954
179,120416,0.4699,0.95094,0.37625,0.81725,0.94235,0.77353,0.81203,0.78154,0.9173,0.76338,0.80142,0.70272,0.32004,0.65097,0.22351,0.78028,0.0064756,0.0064756,0.0064756
180,121090,0.46735,0.94496,0.37588,0.81679,0.94205,0.77363,0.81203,0.78136,0.91674,0.76369,0.80142,0.70277,0.31972,0.65069,0.22332,0.78021,0.0064558,0.0064558,0.0064558
181,121761,0.46726,0.94381,0.37377,0.81655,0.94225,0.77357,0.81189,0.7814,0.91624,0.76379,0.80152,0.70282,0.31945,0.64988,0.22347,0.78019,0.006436,0.006436,0.006436
182,122443,0.46823,0.9493,0.37701,0.81711,0.9422,0.77343,0.81185,0.78145,0.91585,0.76404,0.80156,0.70306,0.31949,0.64975,0.22376,0.78016,0.0064162,0.0064162,0.0064162
183,123111,0.46665,0.94114,0.37494,0.81637,0.94135,0.77364,0.81174,0.78132,0.91582,0.76397,0.80145,0.70293,0.31956,0.64983,0.22357,0.78017,0.0063964,0.0063964,0.0063964
184,123792,0.46442,0.93616,0.37381,0.81656,0.94114,0.7738,0.81182,0.78134,0.91511,0.76453,0.80174,0.70287,0.31947,0.64942,0.22346,0.78015,0.0063766,0.0063766,0.0063766
185,124448,0.46731,0.94637,0.37398,0.81664,0.94042,0.77387,0.81181,0.78152,0.91505,0.76448,0.80191,0.70289,0.31867,0.64871,0.22336,0.78006,0.0063568,0.0063568,0.0063568
186,125119,0.46444,0.93906,0.37155,0.81665,0.94057,0.77389,0.81206,0.78168,0.91406,0.76481,0.8022,0.70313,0.3186,0.64827,0.2231,0.78,0.006337,0.006337,0.006337
187,125791,0.46294,0.93485,0.37341,0.81609,0.9409,0.77384,0.81198,0.78176,0.91457,0.76472,0.8021,0.7033,0.31876,0.64784,0.22315,0.78003,0.0063172,0.0063172,0.0063172
188,126476,0.46641,0.94509,0.37288,0.81734,0.94014,0.77393,0.81213,0.78178,0.915,0.76481,0.80222,0.7034,0.31871,0.64719,0.22338,0.78,0.0062974,0.0062974,0.0062974
189,127152,0.46612,0.94591,0.37317,0.81663,0.94073,0.77399,0.81236,0.78181,0.91558,0.76472,0.80235,0.70339,0.31832,0.64696,0.22295,0.77997,0.0062776,0.0062776,0.0062776
190,127841,0.46454,0.93962,0.37201,0.8168,0.94102,0.77387,0.81242,0.78205,0.91369,0.76537,0.80254,0.70336,0.31789,0.6465,0.22273,0.77989,0.0062578,0.0062578,0.0062578
191,128512,0.4645,0.93912,0.37171,0.81612,0.94063,0.77394,0.81242,0.782,0.91329,0.76522,0.80231,0.70337,0.31799,0.64612,0.22249,0.77987,0.006238,0.006238,0.006238
192,129197,0.46691,0.9409,0.37401,0.8162,0.93992,0.77433,0.8126,0.782,0.9127,0.76531,0.80229,0.7033,0.31792,0.64599,0.22239,0.77987,0.0062182,0.0062182,0.0062182
193,129871,0.46536,0.94131,0.37364,0.81618,0.94,0.77444,0.81251,0.78198,0.91287,0.76536,0.80243,0.70331,0.31748,0.64583,0.22202,0.77983,0.0061984,0.0061984,0.0061984
194,130552,0.46428,0.94169,0.37208,0.81669,0.94036,0.7744,0.81271,0.78198,0.91379,0.76515,0.80251,0.70323,0.31753,0.64525,0.222,0.77978,0.0061786,0.0061786,0.0061786
195,131223,0.46233,0.93457,0.371,0.81552,0.94037,0.77453,0.81296,0.78233,0.91365,0.76497,0.80262,0.70337,0.31711,0.64496,0.22177,0.77974,0.0061588,0.0061588,0.0061588
196,131900,0.46444,0.94044,0.37091,0.81617,0.94009,0.77451,0.81312,0.78249,0.9137,0.76503,0.80277,0.7037,0.31662,0.64472,0.22163,0.77969,0.006139,0.006139,0.006139
197,132571,0.46096,0.93488,0.37081,0.81538,0.93966,0.77474,0.81314,0.78252,0.91428,0.76504,0.80287,0.70362,0.31636,0.64435,0.22161,0.77964,0.0061192,0.0061192,0.0061192
198,133255,0.46122,0.9328,0.36903,0.8151,0.93882,0.77474,0.81319,0.78274,0.91423,0.76511,0.80308,0.70368,0.31607,0.64405,0.22139,0.77962,0.0060994,0.0060994,0.0060994
199,133941,0.46187,0.93403,0.36971,0.81584,0.93924,0.77467,0.81315,0.78282,0.91345,0.7654,0.80327,0.70393,0.31595,0.64362,0.22122,0.77959,0.0060796,0.0060796,0.0060796
200,134617,0.46085,0.93344,0.36895,0.8156,0.94039,0.77456,0.8131,0.78272,0.91428,0.76543,0.80316,0.70388,0.31583,0.64323,0.22119,0.77952,0.0060598,0.0060598,0.0060598
201,135303,0.4613,0.93272,0.36972,0.81567,0.94027,0.77444,0.81296,0.78272,0.91435,0.76523,0.80315,0.70406,0.31564,0.64309,0.22118,0.77952,0.00604,0.00604,0.00604
202,135975,0.46249,0.93885,0.36986,0.81639,0.94032,0.77453,0.81298,0.78271,0.91425,0.76523,0.8033,0.70408,0.31557,0.64257,0.22106,0.7795,0.0060202,0.0060202,0.0060202
203,136653,0.46255,0.94126,0.37071,0.81566,0.94091,0.77433,0.81302,0.78285,0.9149,0.76525,0.80338,0.70407,0.3152,0.64232,0.22096,0.77948,0.0060004,0.0060004,0.0060004
204,137319,0.45976,0.93055,0.3682,0.81533,0.94095,0.77441,0.81326,0.78293,0.914,0.76559,0.80334,0.70401,0.31525,0.6422,0.22082,0.77942,0.0059806,0.0059806,0.0059806
205,138004,0.46149,0.93395,0.36989,0.81576,0.94053,0.77461,0.81326,0.78285,0.91392,0.76553,0.80332,0.70377,0.31522,0.642,0.22066,0.77938,0.0059608,0.0059608,0.0059608
206,138674,0.46024,0.93524,0.36756,0.81533,0.93997,0.77479,0.81355,0.78307,0.91376,0.76564,0.80349,0.70403,0.31491,0.64169,0.22057,0.77933,0.005941,0.005941,0.005941
207,139385,0.4635,0.93716,0.36941,0.81595,0.93997,0.77475,0.81374,0.78324,0.91455,0.76532,0.80361,0.70445,0.31472,0.6411,0.22015,0.77929,0.0059212,0.0059212,0.0059212
208,140055,0.45997,0.93318,0.36808,0.81541,0.94008,0.77478,0.81391,0.78329,0.91466,0.76526,0.80355,0.70445,0.31473,0.64094,0.21995,0.77928,0.0059014,0.0059014,0.0059014
209,140731,0.46221,0.93758,0.36869,0.81575,0.94012,0.77503,0.8142,0.78344,0.9145,0.76548,0.80362,0.70433,0.3145,0.64072,0.22002,0.77925,0.0058816,0.0058816,0.0058816
210,141409,0.46015,0.9331,0.36755,0.81566,0.93992,0.775,0.81423,0.78365,0.91478,0.76571,0.8042,0.70488,0.31431,0.64055,0.21961,0.77922,0.0058618,0.0058618,0.0058618
211,142081,0.45818,0.92891,0.3656,0.81583,0.94025,0.77504,0.81421,0.78359,0.91364,0.76592,0.80402,0.70463,0.3142,0.63979,0.21957,0.77917,0.005842,0.005842,0.005842
212,142763,0.45933,0.93502,0.3666,0.81522,0.94006,0.77538,0.81442,0.78378,0.91432,0.76578,0.80433,0.70473,0.31396,0.63971,0.21938,0.77914,0.0058222,0.0058222,0.0058222
213,143428,0.45678,0.92642,0.36326,0.815,0.94015,0.77549,0.81459,0.78389,0.91374,0.76607,0.80443,0.70468,0.31366,0.63967,0.21903,0.77908,0.0058024,0.0058024,0.0058024
214,144110,0.45953,0.92987,0.3688,0.81567,0.93995,0.77555,0.81468,0.78395,0.91478,0.76609,0.80462,0.70485,0.31352,0.63946,0.21886,0.77907,0.0057826,0.0057826,0.0057826
215,144781,0.45701,0.92965,0.36332,0.81463,0.94,0.77551,0.81506,0.78429,0.91494,0.76586,0.80469,0.70523,0.31318,0.63936,0.21882,0.77907,0.0057628,0.0057628,0.0057628
216,145471,0.45625,0.92429,0.36419,0.8151,0.93989,0.77546,0.81488,0.78415,0.91388,0.76591,0.80451,0.70493,0.31296,0.63933,0.21857,0.77901,0.005743,0.005743,0.005743
217,146142,0.45606,0.92307,0.364,0.81479,0.93986,0.77562,0.81492,0.78402,0.91365,0.76603,0.80451,0.70474,0.31307,0.63892,0.21841,0.77899,0.0057232,0.0057232,0.0057232
218,146835,0.45609,0.92459,0.36293,0.81409,0.9391,0.77567,0.81509,0.78416,0.91474,0.7657,0.80458,0.70505,0.31283,0.63877,0.21815,0.779,0.0057034,0.0057034,0.0057034
219,147506,0.45739,0.92868,0.36439,0.81567,0.93931,0.77552,0.81515,0.78438,0.91421,0.76577,0.80487,0.70525,0.31283,0.63841,0.21801,0.779,0.0056836,0.0056836,0.0056836
220,148201,0.45464,0.92096,0.36181,0.81473,0.9396,0.7754,0.81521,0.78452,0.91494,0.76579,0.8051,0.70557,0.31254,0.63821,0.21784,0.77897,0.0056638,0.0056638,0.0056638
221,148880,0.45323,0.92243,0.36173,0.81386,0.93979,0.77564,0.81539,0.78463,0.91471,0.76606,0.80537,0.70579,0.31233,0.63781,0.21761,0.77895,0.005644,0.005644,0.005644
222,149564,0.45529,0.92528,0.36287,0.81425,0.94028,0.77566,0.81574,0.78488,0.9137,0.76622,0.80559,0.70612,0.31188,0.63773,0.21748,0.77889,0.0056242,0.0056242,0.0056242
223,150250,0.4562,0.92668,0.36256,0.81477,0.94043,0.77569,0.81568,0.78498,0.91522,0.76583,0.8057,0.70612,0.3117,0.63742,0.21732,0.77892,0.0056044,0.0056044,0.0056044
224,150936,0.45403,0.91729,0.36111,0.81488,0.93981,0.77574,0.81609,0.7852,0.91515,0.76564,0.80562,0.70631,0.31149,0.63686,0.21695,0.77888,0.0055846,0.0055846,0.0055846
225,151633,0.45346,0.92281,0.36082,0.81414,0.94007,0.7756,0.81575,0.78505,0.91455,0.76589,0.8056,0.70589,0.31137,0.63663,0.21687,0.77885,0.0055648,0.0055648,0.0055648
226,152309,0.452,0.91887,0.3614,0.81511,0.94058,0.77562,0.81598,0.7851,0.91508,0.76576,0.80565,0.70605,0.31094,0.63607,0.21657,0.7788,0.005545,0.005545,0.005545
227,153011,0.45272,0.92152,0.36106,0.81379,0.94027,0.77565,0.81588,0.78514,0.91482,0.76588,0.80549,0.70614,0.31073,0.63579,0.21665,0.77873,0.0055252,0.0055252,0.0055252
228,153703,0.4536,0.92433,0.35993,0.81475,0.93995,0.77596,0.816,0.78505,0.91471,0.76601,0.80553,0.70604,0.3103,0.63533,0.21639,0.77872,0.0055054,0.0055054,0.0055054
229,154391,0.45253,0.92084,0.36049,0.81427,0.94002,0.77585,0.81602,0.78523,0.91463,0.76596,0.80546,0.70638,0.30986,0.63494,0.21617,0.77867,0.0054856,0.0054856,0.0054856
230,155082,0.45329,0.92261,0.36087,0.81455,0.9401,0.77601,0.81598,0.78529,0.91494,0.76606,0.8056,0.70659,0.30989,0.63493,0.21629,0.77869,0.0054658,0.0054658,0.0054658
231,155771,0.45194,0.92067,0.36076,0.8143,0.9397,0.77615,0.81601,0.78531,0.91517,0.76595,0.80553,0.70645,0.31011,0.63445,0.21634,0.77868,0.005446,0.005446,0.005446
232,156455,0.45237,0.92279,0.36016,0.81434,0.94043,0.77602,0.81603,0.78536,0.91519,0.76608,0.80574,0.70647,0.30992,0.63414,0.21618,0.77865,0.0054262,0.0054262,0.0054262
233,157138,0.45232,0.92079,0.3609,0.81388,0.94094,0.77589,0.81615,0.78564,0.91494,0.76605,0.80587,0.70647,0.30965,0.63395,0.21591,0.77865,0.0054064,0.0054064,0.0054064
234,157823,0.45143,0.92185,0.35859,0.81376,0.94031,0.77624,0.8164,0.78573,0.91544,0.7661,0.80619,0.70675,0.30936,0.63361,0.21572,0.77867,0.0053866,0.0053866,0.0053866
235,158501,0.44953,0.91691,0.3582,0.81395,0.9404,0.77598,0.81652,0.78587,0.91605,0.76586,0.80622,0.70666,0.30942,0.63335,0.21558,0.77866,0.0053668,0.0053668,0.0053668
236,159195,0.45241,0.9175,0.35938,0.81453,0.93942,0.7765,0.81685,0.78596,0.91627,0.76589,0.80612,0.70704,0.30919,0.63291,0.2156,0.77864,0.005347,0.005347,0.005347
237,159869,0.45167,0.92019,0.36019,0.81438,0.94034,0.77644,0.81693,0.78601,0.91578,0.76591,0.80599,0.70674,0.30911,0.6329,0.21581,0.77858,0.0053272,0.0053272,0.0053272
238,160561,0.4503,0.91476,0.35868,0.81365,0.93977,0.77659,0.81711,0.78619,0.91558,0.76581,0.80601,0.70682,0.3091,0.63267,0.2159,0.7785,0.0053074,0.0053074,0.0053074
239,161238,0.44999,0.9153,0.35654,0.81346,0.93891,0.77674,0.81724,0.78636,0.91467,0.76647,0.80653,0.70708,0.30896,0.63251,0.21559,0.77849,0.0052876,0.0052876,0.0052876
240,161933,0.44799,0.91389,0.35667,0.81316,0.93931,0.7768,0.81743,0.78652,0.91383,0.76651,0.80666,0.70717,0.30877,0.63214,0.21563,0.77845,0.0052678,0.0052678,0.0052678
241,162614,0.45008,0.91773,0.35754,0.81403,0.93871,0.777,0.8175,0.78659,0.91388,0.76644,0.80656,0.70732,0.30862,0.63184,0.21553,0.77841,0.005248,0.005248,0.005248
242,163310,0.44968,0.91707,0.35597,0.81314,0.93906,0.77694,0.81768,0.78678,0.91387,0.76644,0.80672,0.70744,0.30839,0.63132,0.21547,0.7784,0.0052282,0.0052282,0.0052282
243,163988,0.45115,0.92127,0.35711,0.81393,0.93987,0.77685,0.81768,0.78674,0.91346,0.76662,0.80683,0.70759,0.30855,0.63079,0.21518,0.77844,0.0052084,0.0052084,0.0052084
244,164685,0.44902,0.91604,0.35666,0.8129,0.94,0.77699,0.81761,0.7866,0.91399,0.76681,0.80684,0.70734,0.3085,0.63062,0.21507,0.77839,0.0051886,0.0051886,0.0051886
245,165366,0.44832,0.91704,0.35565,0.81396,0.94004,0.77708,0.8178,0.78657,0.91473,0.76687,0.80695,0.70744,0.30822,0.63045,0.21499,0.77838,0.0051688,0.0051688,0.0051688
246,166063,0.45161,0.917,0.35837,0.81431,0.94007,0.77728,0.81787,0.78663,0.91451,0.76697,0.80704,0.70747,0.30801,0.63014,0.21469,0.77834,0.005149,0.005149,0.005149
247,166749,0.44692,0.90844,0.35572,0.81349,0.93997,0.77731,0.81795,0.78666,0.91556,0.76638,0.80684,0.7075,0.30751,0.62968,0.21452,0.77828,0.0051292,0.0051292,0.0051292
248,167430,0.44831,0.91292,0.35524,0.81333,0.9403,0.77702,0.81778,0.78668,0.91524,0.76639,0.80686,0.70749,0.30721,0.62944,0.21442,0.77824,0.0051094,0.0051094,0.0051094
249,168120,0.44803,0.91274,0.35589,0.81325,0.93998,0.777,0.81763,0.7866,0.9147,0.7663,0.80664,0.70748,0.30688,0.62918,0.21447,0.77818,0.0050896,0.0050896,0.0050896
250,168803,0.44726,0.91599,0.35498,0.81355,0.93942,0.7771,0.81791,0.78677,0.91521,0.76625,0.80673,0.70744,0.3064,0.6292,0.21412,0.7781,0.0050698,0.0050698,0.0050698
251,169498,0.44485,0.90619,0.35313,0.81315,0.93936,0.77727,0.81792,0.78689,0.91511,0.76656,0.80717,0.70781,0.30609,0.62849,0.21398,0.77807,0.00505,0.00505,0.00505
252,170171,0.44756,0.91739,0.35274,0.8135,0.93897,0.7774,0.81801,0.78696,0.91376,0.76699,0.80723,0.70767,0.30575,0.62801,0.21382,0.77808,0.0050302,0.0050302,0.0050302
253,170856,0.44587,0.90865,0.35323,0.81275,0.93901,0.77723,0.81807,0.787,0.91295,0.76685,0.807,0.70786,0.30563,0.62762,0.2135,0.77804,0.0050104,0.0050104,0.0050104
254,171536,0.44627,0.90904,0.35359,0.81307,0.93824,0.77737,0.81798,0.78689,0.91266,0.76695,0.80696,0.70767,0.30586,0.62709,0.21365,0.77801,0.0049906,0.0049906,0.0049906
255,172235,0.4453,0.90864,0.35331,0.81205,0.93912,0.77729,0.81803,0.78688,0.91356,0.7671,0.80731,0.70794,0.30576,0.6268,0.21339,0.77797,0.0049708,0.0049708,0.0049708
256,172904,0.44685,0.91421,0.35334,0.81301,0.93842,0.77744,0.81819,0.78706,0.91294,0.76742,0.80733,0.70789,0.3059,0.62608,0.2133,0.77795,0.004951,0.004951,0.004951
257,173582,0.4452,0.9081,0.35229,0.8132,0.9387,0.7773,0.81815,0.78709,0.91329,0.76751,0.8075,0.70796,0.30545,0.62596,0.21313,0.77792,0.0049312,0.0049312,0.0049312
258,174260,0.44459,0.91094,0.3522,0.81231,0.93788,0.77764,0.81837,0.7872,0.91297,0.76776,0.80768,0.70808,0.30538,0.62544,0.21299,0.77788,0.0049114,0.0049114,0.0049114
259,174948,0.44524,0.90986,0.35315,0.8127,0.93805,0.77778,0.81842,0.78737,0.91362,0.76764,0.80764,0.70824,0.30519,0.62503,0.21272,0.77789,0.0048916,0.0048916,0.0048916
260,175626,0.44541,0.91006,0.35333,0.81223,0.93724,0.77802,0.81847,0.7874,0.91259,0.76795,0.80758,0.70823,0.30496,0.62471,0.21258,0.77784,0.0048718,0.0048718,0.0048718
261,176333,0.44377,0.90496,0.35072,0.81255,0.93723,0.77793,0.81848,0.78739,0.91261,0.76795,0.80774,0.70811,0.30495,0.62468,0.21262,0.77781,0.004852,0.004852,0.004852
